Text,Topics
 “public procession” means a procession in a public place.,"['0.300*""procession"" + 0.300*""public"" + 0.200*""means"" + 0.200*""place""']"
" Textual AmendmentsF51S. 16: in definition of ""public assembly"", reference to ""20"" substituted (E.W.) (20.1.2004) for reference to ""2"" by Anti-social Behaviour Act 2003 (c. 38), ss. 57, 93(1); S.I. 2003/3300, art. 2(e)(i)Marginal CitationsM81963 c. 33. M91984 c. 54. Part IIIE+W+S Racial Hatred Meaning of “racial hatred”E+W+S17 Meaning of “racial hatred”.E+W+SIn this Part “racial hatred” means hatred against a group of persons F52. . . defined by reference to colour, race, nationality (including citizenship) or ethnic or national origins.","['0.090*""hatred"" + 0.075*""racial"" + 0.060*""reference"" + 0.045*""meaning"" + 0.045*""part""']"
" Textual AmendmentsF52Words in s. 17 repealed (14.12.2001) by 2001 c. 24, ss. 37, 125, 127(2), Sch. 8 Pt. 4 (with s. 42) Acts intended or likely to stir up racial hatredE+W+S18 Use of words or behaviour or display of written material.E+W+S(1)A person who uses threatening, abusive or insulting words or behaviour, or displays any written material which is threatening, abusive or insulting, is guilty of an offence if—","['0.056*""behaviour"" + 0.056*""insulting"" + 0.056*""written"" + 0.056*""words"" + 0.056*""abusive""']"
" (2)An offence under this section may be committed in a public or a private place, except that no offence is committed where the words or behaviour are used, or the written material is displayed, by a person inside a dwelling and are not heard or seen except by other persons in that or another dwelling.","['0.065*""dwelling"" + 0.065*""offence"" + 0.065*""except"" + 0.065*""committed"" + 0.043*""written""']"
 (3)F53. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
" (4)In proceedings for an offence under this section it is a defence for the accused to prove that he was inside a dwelling and had no reason to believe that the words or behaviour used, or the written material displayed, would be heard or seen by a person outside that or any other dwelling.","['0.070*""dwelling"" + 0.047*""reason"" + 0.047*""proceedings"" + 0.047*""outside"" + 0.047*""words""']"
" (5)A person who is not shown to have intended to stir up racial hatred is not guilty of an offence under this section if he did not intend his words or behaviour, or the written material, to be, and was not aware that it might be, threatening, abusive or insulting.","['0.053*""intended"" + 0.053*""hatred"" + 0.053*""written"" + 0.053*""person"" + 0.053*""abusive""']"
" (6)This section does not apply to words or behaviour used, or written material displayed, solely for the purpose of being included in a programme [F54included in a programme service].","['0.111*""programme"" + 0.074*""service"" + 0.074*""used"" + 0.074*""apply"" + 0.074*""solely""']"
" Textual AmendmentsF53S. 18(3) repealed (1.1.2006) by Serious Organised Crime and Police Act 2005 (c. 15), ss. 111, 174(2), 178(8), Sch. 7 para. 26(11), Sch 17 Pt. 2; S.I. 2005/3495, art. 2(m)(u)(xxvi)F54Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(2)19 Publishing or distributing written material.E+W+S(1)A person who publishes or distributes written material which is threatening, abusive or insulting is guilty of an offence if—","['0.049*""act"" + 0.049*""written"" + 0.049*""sch"" + 0.033*""para"" + 0.033*""threatening""']"
" (2)In proceedings for an offence under this section it is a defence for an accused who is not shown to have intended to stir up racial hatred to prove that he was not aware of the content of the material and did not suspect, and had no reason to suspect, that it was threatening, abusive or insulting.","['0.077*""suspect"" + 0.051*""racial"" + 0.051*""content"" + 0.051*""accused"" + 0.051*""shown""']"
 (3)References in this Part to the publication or distribution of written material are to its publication or distribution to the public or a section of the public.,"['0.158*""publication"" + 0.158*""distribution"" + 0.158*""public"" + 0.105*""part"" + 0.105*""references""']"
" 20 Public performance of play.E+W+S(1)If a public performance of a play is given which involves the use of threatening, abusive or insulting words or behaviour, any person who presents or directs the performance is guilty of an offence if—","['0.114*""performance"" + 0.086*""public"" + 0.057*""words"" + 0.057*""given"" + 0.057*""threatening""']"
" (2)If a person presenting or directing the performance is not shown to have intended to stir up racial hatred, it is a defence for him to prove—","['0.100*""racial"" + 0.100*""defence"" + 0.100*""presenting"" + 0.100*""hatred"" + 0.100*""shown""']"
 (3)This section does not apply to a performance given solely or primarily for one or more of the following purposes—,"['0.125*""primarily"" + 0.125*""one"" + 0.125*""section"" + 0.125*""following"" + 0.125*""performance""']"
" but if it is proved that the performance was attended by persons other than those directly connected with the giving of the performance or the doing in relation to it of the things mentioned in paragraph (b) or (c), the performance shall, unless the contrary is shown, be taken not to have been given solely or primarily for the purposes mentioned above.","['0.085*""performance"" + 0.064*""mentioned"" + 0.043*""giving"" + 0.043*""shall"" + 0.043*""purposes""']"
 (4)For the purposes of this section—,"['1.000*""purposes""']"
 and a person shall not be treated as aiding or abetting the commission of an offence under this section by reason only of his taking part in a performance as a performer.,"['0.077*""taking"" + 0.077*""shall"" + 0.077*""part"" + 0.077*""section"" + 0.077*""treated""']"
 (5)In this section “play” and “public performance” have the same meaning as in the M10Theatres Act 1968.,"['0.167*""act"" + 0.167*""performance"" + 0.167*""play"" + 0.167*""public"" + 0.167*""meaning""']"
 (6)The following provisions of the Theatres Act 1968 apply in relation to an offence under this section as they apply to an offence under section 2 of that Act—,"['0.158*""offence"" + 0.158*""section"" + 0.158*""apply"" + 0.105*""relation"" + 0.105*""act""']"
" section 9 (script as evidence of what was performed),","['0.250*""evidence"" + 0.250*""script"" + 0.250*""section"" + 0.250*""performed""']"
" section 10 (power to make copies of script),","['0.200*""copies"" + 0.200*""make"" + 0.200*""power"" + 0.200*""script"" + 0.200*""section""']"
 section 15 (powers of entry and inspection).,"['0.250*""section"" + 0.250*""entry"" + 0.250*""powers"" + 0.250*""inspection""']"
" Textual AmendmentsF55Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(2)Marginal CitationsM101968 c. 54. 21 Distributing, showing or playing a recording.E+W+S(1)A person who distributes, or shows or plays, a recording of visual images or sounds which are threatening, abusive or insulting is guilty of an offence if—","['0.045*""showing"" + 0.045*""substituted"" + 0.045*""marginal"" + 0.045*""playing"" + 0.045*""shows""']"
" (2)In this Part “recording” means any record from which visual images or sounds may, by any means, be reproduced; and references to the distribution, showing or playing of a recording are to its distribution, showing or playing of a recording are to its distribution, showing or playing to the public or a section of the public.","['0.100*""showing"" + 0.100*""recording"" + 0.100*""distribution"" + 0.100*""playing"" + 0.075*""means""']"
" (3)In proceedings for an offence under this section it is a defence for an accused who is not shown to have intended to stir up racial hatred to prove that he was not aware of the content of the recording and did not suspect, and had no reason to suspect, that it was threatening, abusive or insulting.","['0.077*""suspect"" + 0.051*""hatred"" + 0.051*""threatening"" + 0.051*""aware"" + 0.051*""section""']"
 (4)This section does not apply to the showing or playing of a recording solely for the purpose of enabling the recording to be [F56included in a programme service].,"['0.143*""recording"" + 0.095*""programme"" + 0.095*""purpose"" + 0.095*""section"" + 0.095*""enabling""']"
" Textual AmendmentsF56Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(2)22 Broadcasting or including programme in cable programme service.E+W+S(1)If a programme involving threatening, abusive or insulting visual images or sounds is [F57included in a programme service], each of the persons mentioned in subsection (2) is guilty of an offence if—","['0.109*""programme"" + 0.065*""broadcasting"" + 0.043*""mentioned"" + 0.043*""offence"" + 0.043*""including""']"
 (2)The persons are—,"['1.000*""persons""']"
" (3)If the person providing the service, or a person by whom the programme was produced or directed, is not shown to have intended to stir up racial hatred, it is a defence for him to prove that—","['0.111*""person"" + 0.074*""service"" + 0.074*""providing"" + 0.074*""prove"" + 0.074*""shown""']"
 (4)It is a defence for a person by whom the programme was produced or directed who is not shown to have intended to stir up racial hatred to prove that he did not know and had no reason to suspect—,"['0.077*""know"" + 0.077*""intended"" + 0.077*""directed"" + 0.077*""programme"" + 0.077*""racial""']"
 (5)It is a defence for a person by whom offending words or behaviour were used and who is not shown to have intended to stir up racial hatred to prove that he did not know and had no reason to suspect—,"['0.071*""used"" + 0.071*""defence"" + 0.071*""person"" + 0.071*""words"" + 0.071*""know""']"
" (6)A person who is not shown to have intended to stir up racial hatred is not guilty of an offence under this section if he did not know, and had no reason to suspect, that the offending material was threatening, abusive or insulting.","['0.059*""stir"" + 0.059*""insulting"" + 0.059*""person"" + 0.059*""section"" + 0.059*""material""']"
" (7),(8). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . F61",[]
" Textual AmendmentsF57Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(3)(a)F58Words repealed by Broadcating Act 1990 (c. 42, SIF 96), ss. 164(3)(b)(i), 203(3), Sch. 21F59Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(3)(a)F60Words repealed by Broadcasting Act 1990 (c. 42, SIF 96), ss. 164(3)(b)(ii), 203(3), Sch. 21F61S. 22(7)(8) repealed by Broadcasting Act 1990 (c. 42, SIF 96), ss. 164(3)(b)(iii)(iv), 203(3), Sch. 21 Racially inflammatory materialE+W+S23 Possession of racially inflammatory material.E+W+S(1)A person who has in his possession written material which is threatening, abusive or insulting, or a recording of visual images or sounds which are threatening, abusive or insulting, with a view to—","['0.075*""sif"" + 0.075*""act"" + 0.062*""broadcasting"" + 0.050*""repealed"" + 0.050*""b""']"
" is guilty of an offence if he intends racial hatred to be stirred up thereby or, having regard to all the circumstances, racial hatred is likely to be stirred up thereby.","['0.125*""stirred"" + 0.125*""thereby"" + 0.125*""racial"" + 0.125*""hatred"" + 0.083*""intends""']"
" (2)For this purpose regard shall be had to such display, publication, distribution, showing, playing, [F63or inclusion in a programme service] as he has, or it may reasonably be inferred that he has, in view.","['0.067*""showing"" + 0.067*""inclusion"" + 0.067*""display"" + 0.067*""inferred"" + 0.067*""purpose""']"
" (3)In proceedings for an offence under this section it is a defence for an accused who is not shown to have intended to stir up racial hatred to prove that he was not aware of the content of the written material or recording and did not suspect, and had no reason to suspect, that it was threatening, abusive or insulting.","['0.070*""suspect"" + 0.047*""hatred"" + 0.047*""prove"" + 0.047*""section"" + 0.047*""abusive""']"
 (4). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . F64,[]
" Textual AmendmentsF62Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(4)(a)F63Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(4)(b)F64S. 23(4) repealed by Broadcasting Act 1990 (c. 42, SIF 96), ss. 164(4)(c), 203(3), Sch. 2124 Powers of entry and search.E+W+S(1)If in England and Wales a justice of the peace is satisfied by information on oath laid by a constable that there are reasonable grounds for suspecting that a person has possession of written material or a recording in contravention of section 23, the justice may issue a warrant under his hand authorising any constable to enter and search the premises where it is suspected the material or recording is situated.","['0.043*""broadcasting"" + 0.043*""act"" + 0.043*""sif"" + 0.032*""material"" + 0.032*""recording""']"
" (2)If in Scotland a sheriff or justice of the peace is satisfied by evidence on oath that there are reasonable grounds for suspecting that a person has possession of written material or a recording in contravention of section 23, the sheriff or justice may issue a warrant authorising any constable to enter and search the premises where it is suspected the material or recording is situated.","['0.052*""material"" + 0.052*""recording"" + 0.052*""justice"" + 0.052*""sheriff"" + 0.034*""satisfied""']"
 (3)A constable entering or searching premises in pursuance of a warrant issued under this section may use reasonable force if necessary.,"['0.077*""searching"" + 0.077*""reasonable"" + 0.077*""pursuance"" + 0.077*""issued"" + 0.077*""premises""']"
" (4)In this section “premises” means any place and, in particular, includes—","['0.200*""particular"" + 0.200*""means"" + 0.200*""place"" + 0.200*""section"" + 0.200*""premises""']"
 Marginal CitationsM111971 c. 61. 25 Power to order forfeiture.E+W+S(1)A court by or before which a person is convicted of—,"['0.167*""person"" + 0.167*""power"" + 0.167*""court"" + 0.167*""marginal"" + 0.167*""convicted""']"
 shall order to be forfeited any written material or recording produced to the court and shown to its satisfaction to be written material or a recording to which the offence relates.,"['0.111*""material"" + 0.111*""recording"" + 0.111*""written"" + 0.074*""offence"" + 0.074*""shown""']"
 (2)An order made under this section shall not take effect—,"['0.200*""made"" + 0.200*""order"" + 0.200*""section"" + 0.200*""shall"" + 0.200*""take""']"
 (3)For the purposes of subsection (2)(a)—,"['0.500*""subsection"" + 0.500*""purposes""']"
 (4)For the purposes of subsection (2)(b) the lodging of an application for a stated case or note of appeal against sentence shall be treated as the institution of an appeal.,"['0.111*""appeal"" + 0.074*""case"" + 0.074*""purposes"" + 0.074*""shall"" + 0.074*""treated""']"
 Supplementary provisionsE+W+S26 Savings for reports of parliamentary or judicial proceedings.E+W+S(1)Nothing in this Part applies to a fair and accurate report of proceedings in Parliament [F65or in the Scottish Parliament][F66or in the National Assembly for Wales].,"['0.086*""parliament"" + 0.057*""report"" + 0.057*""savings"" + 0.057*""supplementary"" + 0.057*""judicial""']"
" (2)Nothing in this Part applies to a fair and accurate report of proceedings publicly heard before a court or tribunal exercising judicial authority where the report is published contemporaneously with the proceedings or, if it is not reasonably practicable or would be unlawful to publish a report of them contemporaneously, as soon as publication is reasonably practicable and lawful.","['0.074*""report"" + 0.056*""practicable"" + 0.056*""reasonably"" + 0.056*""proceedings"" + 0.056*""contemporaneously""']"
" Textual AmendmentsF65Words in s. 26 inserted (6.5.1999) by 1998 c. 46, s. 125, Sch. 8 para. 24 (with s 126(3)-(11); S.I. 1998/3178, art. 2, Sch. 3F66Words in s. 26(1) inserted by Government of Wales Act 2006 (c. 32), s. 160(1), Sch. 10 para. 19, the amending provision coming into force immediately after the 2007 election (held on 3.5.2007) subject to s. 161(4)(5) of the amending Act, which provides for certain provisions to come into force for specified purposes immediately after the end of the initial period (which ended with the day of the first appointment of a First Minister on 25.5.2007) see ss. 46, 161(1)(4)(5) of the amending Act).27 Procedure and punishment.E+W+S(1)No proceedings for an offence under this Part may be instituted in England and Wales except by or with the consent of the Attorney General.","['0.041*""amending"" + 0.041*""sch"" + 0.041*""act"" + 0.031*""force"" + 0.031*""wales""']"
" (2)For the purposes of the rules in England and Wales against charging more than one offence in the same count or information, each of sections 18 to 23 creates one offence.","['0.125*""offence"" + 0.125*""one"" + 0.083*""england"" + 0.083*""charging"" + 0.083*""rules""']"
 (3)A person guilty of an offence under this Part is liable—,"['0.250*""offence"" + 0.250*""part"" + 0.250*""person"" + 0.250*""guilty""']"
" Textual AmendmentsF67Words in s. 27(3) substituted (14.12.2001) by 2001 c. 24, ss. 40, 127(2) (with s. 42)28 Offences by corporations.E+W+S(1)Where a body corporate is guilty of an offence under this Part and it is shown that the offence was committed with the consent or connivance of a director, manager, secretary or other similar officer of the body, or a person purporting to act in any such capacity, he as well as the body corporate is guilty of the offence and liable to be proceeded against and punished accordingly.","['0.067*""offence"" + 0.067*""body"" + 0.050*""guilty"" + 0.050*""corporate"" + 0.033*""director""']"
" (2)Where the affairs of a body corporate are managed by its members, subsection (1) applies in relation to the acts and defaults of a member in connection with his functions of management as it applies to a director.","['0.097*""applies"" + 0.065*""management"" + 0.065*""director"" + 0.065*""affairs"" + 0.065*""relation""']"
 29 Interpretation.E+W+SIn this Part—,[]
 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . F68,[]
 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . F68,[]
" “distribute”, and related expressions, shall be construed in accordance with section 19(3) (written material) and section 21(2) (recordings);","['0.143*""section"" + 0.095*""distribute"" + 0.095*""construed"" + 0.095*""related"" + 0.095*""accordance""']"
" “dwelling” means any structure or part of a structure occupied as a person’s home or other living accommodation (whether the occupation is separate or shared with others) but does not include any part not so occupied, and for this purpose “structure” includes a tent, caravan, vehicle, vessel or other temporary or movable structure;","['0.098*""structure"" + 0.059*""occupied"" + 0.059*""part"" + 0.039*""person"" + 0.039*""vessel""']"
 “programme” means any item which is [F69included in a programme service];,"['0.333*""programme"" + 0.222*""means"" + 0.222*""service"" + 0.222*""item""']"
 [F70“programme service” has the same meaning as in the Broadcasting Act 1990;],"['0.200*""act"" + 0.200*""programme"" + 0.200*""service"" + 0.200*""broadcasting"" + 0.200*""meaning""']"
" “publish”, and related expressions, in relation to written material, shall be construed in accordance with section 19 (3);","['0.100*""shall"" + 0.100*""expressions"" + 0.100*""relation"" + 0.100*""related"" + 0.100*""written""']"
 “racial hatred” has the meaning given by section 17;,"['0.200*""given"" + 0.200*""section"" + 0.200*""meaning"" + 0.200*""hatred"" + 0.200*""racial""']"
" “recording” has the meaning given by section 21(2), and “play” and “show”, and related expressions, in relation to a recording, shall be construed in accordance with that provision;","['0.111*""recording"" + 0.074*""show"" + 0.074*""related"" + 0.074*""shall"" + 0.074*""play""']"
 “written material” includes any sign or other visible representation.,"['0.167*""includes"" + 0.167*""sign"" + 0.167*""material"" + 0.167*""representation"" + 0.167*""visible""']"
" Textual AmendmentsF68Definitions repealed by Broadcasting Act 1990 (c. 42, SIF 96), ss. 164(5)(a), 203(3), Sch. 21F69Words substituted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(5)(b)F70Definition inserted by Broadcasting Act 1990 (c. 42, SIF 96), s. 164(5)(c) [F71Part 3A E+WHatred against persons on religious grounds  [F72or grounds of sexual orientation] Textual AmendmentsF71Pt. 3A inserted (E.W.) (1.10.2007 except so far as relating to the insertion of ss. 29B(3), 29H(2), 29I(2)(b)(4)) by Racial and Religious Hatred Act 2006 (c. 1), ss. 1, 3(2), Sch.; S.I. 2007/2490, art. 2F72Words in Pt. 3A heading inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 2; S.I. 2010/712, art. 2(d)Meaning of “religious hatred” [F73and “hatred on the grounds of sexual orientation”] E+WTextual AmendmentsF73Words in cross-heading preceding s. 29A inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 3; S.I. 2010/712, art. 2(d)29AMeaning of “religious hatred”E+WIn this Part “religious hatred” means hatred against a group of persons defined by reference to religious belief or lack of religious belief.","['0.067*""religious"" + 0.058*""hatred"" + 0.058*""act"" + 0.050*""ss"" + 0.042*""inserted""']"
" [F7429ABMeaning of “hatred on the grounds of sexual orientation”E+WIn this Part “hatred on the grounds of sexual orientation” means hatred against a group of persons defined by reference to sexual orientation (whether towards persons of the same sex, the opposite sex or both).]","['0.108*""sexual"" + 0.108*""hatred"" + 0.108*""orientation"" + 0.081*""sex"" + 0.081*""grounds""']"
" Textual AmendmentsF74S. 29AB inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 4; S.I. 2010/712, art. 2(d)Acts intended to stir up religious hatred [F75or hatred on the grounds of sexual orientation] E+WTextual AmendmentsF75Words in cross-heading preceding s. 29B inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 5; S.I. 2010/712, art. 2(d)29BUse of words or behaviour or display of written materialE+W(1)A person who uses threatening words or behaviour, or displays any written material which is threatening, is guilty of an offence if he intends thereby to stir up religious hatred [F76or hatred on the grounds of sexual orientation].","['0.059*""hatred"" + 0.035*""orientation"" + 0.035*""art"" + 0.035*""threatening"" + 0.035*""religious""']"
" (2)An offence under this section may be committed in a public or a private place, except that no offence is committed where the words or behaviour are used, or the written material is displayed, by a person inside a dwelling and are not heard or seen except by other persons in that or another dwelling.","['0.065*""dwelling"" + 0.065*""committed"" + 0.065*""offence"" + 0.065*""except"" + 0.043*""place""']"
 (3)F77. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
" (4)In proceedings for an offence under this section it is a defence for the accused to prove that he was inside a dwelling and had no reason to believe that the words or behaviour used, or the written material displayed, would be heard or seen by a person outside that or any other dwelling.","['0.070*""dwelling"" + 0.047*""defence"" + 0.047*""reason"" + 0.047*""words"" + 0.047*""outside""']"
" (5)This section does not apply to words or behaviour used, or written material displayed, solely for the purpose of being included in a programme service.","['0.077*""used"" + 0.077*""purpose"" + 0.077*""solely"" + 0.077*""displayed"" + 0.077*""service""']"
" Textual AmendmentsF76Words in s. 29B(1) inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 6(2); S.I. 2010/712, art. 2(d)F77S. 29B(3) repealed (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 149, 153(1)(j), Sch. 16 para. 6(3), Sch. 28 Pt. 529CPublishing or distributing written materialE+W(1)A person who publishes or distributes written material which is threatening is guilty of an offence if he intends thereby to stir up religious hatred [F78or hatred on the grounds of sexual orientation].","['0.057*""sch"" + 0.043*""criminal"" + 0.043*""immigration"" + 0.043*""justice"" + 0.043*""ss""']"
 (2)References in this Part to the publication or distribution of written material are to its publication or distribution to the public or a section of the public.,"['0.158*""public"" + 0.158*""publication"" + 0.158*""distribution"" + 0.105*""section"" + 0.105*""written""']"
" Textual AmendmentsF78Words in s. 29C(1) inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 7; S.I. 2010/712, art. 2(d)29DPublic performance of playE+W(1)If a public performance of a play is given which involves the use of threatening words or behaviour, any person who presents or directs the performance is guilty of an offence if he intends thereby to stir up religious hatred [F79or hatred on the grounds of sexual orientation].","['0.060*""performance"" + 0.045*""hatred"" + 0.030*""orientation"" + 0.030*""grounds"" + 0.030*""para""']"
 (2)This section does not apply to a performance given solely or primarily for one or more of the following purposes—,"['0.125*""section"" + 0.125*""given"" + 0.125*""primarily"" + 0.125*""one"" + 0.125*""solely""']"
" but if it is proved that the performance was attended by persons other than those directly connected with the giving of the performance or the doing in relation to it of the things mentioned in paragraph (b) or (c), the performance shall, unless the contrary is shown, be taken not to have been given solely or primarily for the purpose mentioned above.","['0.085*""performance"" + 0.064*""mentioned"" + 0.043*""contrary"" + 0.043*""proved"" + 0.043*""purpose""']"
 (3)For the purposes of this section—,"['1.000*""purposes""']"
 and a person shall not be treated as aiding or abetting the commission of an offence under this section by reason only of his taking part in a performance as a performer.,"['0.077*""offence"" + 0.077*""commission"" + 0.077*""part"" + 0.077*""shall"" + 0.077*""taking""']"
 (4)In this section “play” and “public performance” have the same meaning as in the Theatres Act 1968.,"['0.143*""act"" + 0.143*""public"" + 0.143*""section"" + 0.143*""theatres"" + 0.143*""performance""']"
 (5)The following provisions of the Theatres Act 1968 apply in relation to an offence under this section as they apply to an offence under section 2 of that Act—,"['0.158*""offence"" + 0.158*""section"" + 0.158*""apply"" + 0.105*""relation"" + 0.105*""theatres""']"
" section 9 (script as evidence of what was performed),","['0.250*""evidence"" + 0.250*""performed"" + 0.250*""script"" + 0.250*""section""']"
" section 10 (power to make copies of script),","['0.200*""copies"" + 0.200*""make"" + 0.200*""script"" + 0.200*""power"" + 0.200*""section""']"
 section 15 (powers of entry and inspection).,"['0.250*""entry"" + 0.250*""powers"" + 0.250*""section"" + 0.250*""inspection""']"
" Textual AmendmentsF79Words in s. 29D(1) inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 8; S.I. 2010/712, art. 2(d)29EDistributing, showing or playing a recordingE+W(1)A person who distributes, or shows or plays, a recording of visual images or sounds which are threatening is guilty of an offence if he intends thereby to stir up religious hatred [F80or hatred on the grounds of sexual orientation].","['0.048*""hatred"" + 0.032*""visual"" + 0.032*""sexual"" + 0.032*""recording"" + 0.032*""justice""']"
" (2)In this Part “recording” means any record from which visual images or sounds may, by any means, be reproduced; and references to the distribution, showing or playing of a recording are to its distribution, showing or playing to the public or a section of the public.","['0.083*""playing"" + 0.083*""showing"" + 0.083*""distribution"" + 0.083*""means"" + 0.083*""recording""']"
 (3)This section does not apply to the showing or playing of a recording solely for the purpose of enabling the recording to be included in a programme service.,"['0.130*""recording"" + 0.087*""purpose"" + 0.087*""enabling"" + 0.087*""showing"" + 0.087*""included""']"
" Textual AmendmentsF80Words in s. 29E(1) inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 9; S.I. 2010/712, art. 2(d)29FBroadcasting or including programme in programme serviceE+W(1)If a programme involving threatening visual images or sounds is included in a programme service, each of the persons mentioned in subsection (2) is guilty of an offence if he intends thereby to stir up religious hatred [F81or hatred on the grounds of sexual orientation].","['0.074*""programme"" + 0.044*""hatred"" + 0.029*""grounds"" + 0.029*""sch"" + 0.029*""immigration""']"
 (2)The persons are—,"['1.000*""persons""']"
" Textual AmendmentsF81Words in s. 29F(1) inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 10; S.I. 2010/712, art. 2(d)Inflammatory materialE+W29GPossession of inflammatory materialE+W(1)A person who has in his possession written material which is threatening, or a recording of visual images or sounds which are threatening, with a view to—","['0.068*""inflammatory"" + 0.068*""threatening"" + 0.045*""art"" + 0.045*""visual"" + 0.045*""person""']"
 is guilty of an offence if he intends [F82thereby to stir up religious hatred or hatred on the grounds of sexual orientation].,"['0.158*""hatred"" + 0.105*""sexual"" + 0.105*""religious"" + 0.105*""offence"" + 0.105*""grounds""']"
" (2)For this purpose regard shall be had to such display, publication, distribution, showing, playing, or inclusion in a programme service as he has, or it may reasonably be inferred that he has, in view.","['0.067*""purpose"" + 0.067*""shall"" + 0.067*""regard"" + 0.067*""view"" + 0.067*""showing""']"
" Textual AmendmentsF82Words in s. 29G(1) substituted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 11; S.I. 2010/712, art. 2(d)29HPowers of entry and searchE+W(1)If F83. . . a justice of the peace is satisfied by information on oath laid by a constable that there are reasonable grounds for suspecting that a person has possession of written material or a recording in contravention of section 29G, the justice may issue a warrant under his hand authorising any constable to enter and search the premises where it is suspected the material or recording is situated.","['0.051*""justice"" + 0.038*""constable"" + 0.038*""recording"" + 0.038*""material"" + 0.025*""ss""']"
 (2)F84. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
 (3)A constable entering or searching premises in pursuance of a warrant issued under this section may use reasonable force if necessary.,"['0.077*""entering"" + 0.077*""premises"" + 0.077*""section"" + 0.077*""searching"" + 0.077*""constable""']"
" (4)In this section “premises” means any place and, in particular, includes—","['0.200*""place"" + 0.200*""means"" + 0.200*""premises"" + 0.200*""section"" + 0.200*""particular""']"
" Textual AmendmentsF83Words in s. 29H(1) repealed (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 149, 153(1)(j), Sch. 16 para. 12(2), Sch. 28 Pt. 5F84S. 29H(2) repealed (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 149, 153(1)(j), Sch. 16 para. 12(3), Sch. 28 Pt. 529IPower to order forfeitureE+W(1)A court by or before which a person is convicted of—","['0.119*""sch"" + 0.071*""act"" + 0.071*""para"" + 0.071*""repealed"" + 0.071*""justice""']"
 shall order to be forfeited any written material or recording produced to the court and shown to its satisfaction to be written material or a recording to which the offence relates.,"['0.111*""material"" + 0.111*""recording"" + 0.111*""written"" + 0.074*""satisfaction"" + 0.074*""relates""']"
 (2)An order made under this section shall not take effect—,"['0.200*""made"" + 0.200*""section"" + 0.200*""shall"" + 0.200*""take"" + 0.200*""order""']"
 (3)For the purposes of subsection (2)(a)—,"['0.500*""subsection"" + 0.500*""purposes""']"
 (4)F87. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
