Text,Topics
"Commencement InformationI115S. 161(1) in force at 8.5.2006 by S.I. 2006/1085, art. 2(a)I116S. 161(2)-(5) in force at 1.7.2005 for specified purposes by S.I. 2005/1521, art. 3(1)(x)I117S. 161(2)-(4) in force at 1.8.2005 in so far as not already in force by S.I. 2005/2026, art. 2(e)I118S. 161(5) in force at 8.5.2006 in so far as not already in force by S.I. 2006/1085, art. 2(a)162Regulation of specified parksE+W(1)From the appointed day the Parks Regulation Act 1872 (c. 15) does not apply to the specified parks.","['0.163*""force"" + 0.116*""art"" + 0.093*""specified"" + 0.070*""already"" + 0.070*""parks""']"
(2)But from the appointed day section 2 of the Parks Regulation (Amendment) Act 1926 (c. 36) applies in relation to the specified parks in the same way as it applies in relation to parks to which the Parks Regulation Act 1872 applies.,"['0.167*""parks"" + 0.133*""applies"" + 0.100*""regulation"" + 0.100*""relation"" + 0.100*""act""']"
(3)The Secretary of State must ensure that copies of any regulations made under section 2 of the Parks Regulation (Amendment) Act 1926 (c. 36) which are in force in relation to a specified park are displayed in a suitable position in that park.,"['0.077*""park"" + 0.051*""section"" + 0.051*""secretary"" + 0.051*""suitable"" + 0.051*""relation""']"
"(4)In this section “specified park” means a park, garden, recreation ground, open space or other land in the metropolitan police district—","['0.120*""park"" + 0.080*""open"" + 0.080*""ground"" + 0.080*""space"" + 0.080*""section""']"
"(a)which is specified in an order made by the Secretary of State before the appointed day, and","['0.143*""appointed"" + 0.143*""secretary"" + 0.143*""specified"" + 0.143*""order"" + 0.143*""made""']"
(b)to which the Parks Regulation Act 1872 (c. 15) then applied by virtue of section 1 of the Parks Regulation (Amendment) Act 1926.,"['0.158*""parks"" + 0.158*""regulation"" + 0.158*""act"" + 0.105*""b"" + 0.105*""virtue""']"
"Commencement InformationI119S. 162(1)(2)(4) in force at 1.7.2005 by S.I. 2005/1521, art. 3(1)(z)Criminal record checksU.K.163Criminal record certificatesU.K.(1)Sections 113 and 115 of the Police Act 1997 (c. 50) (criminal record certificates) are omitted.","['0.160*""record"" + 0.120*""criminal"" + 0.080*""art"" + 0.080*""z"" + 0.080*""omitted""']"
(2)Before section 114 of that Act insert—,"['0.500*""act"" + 0.500*""section""']"
“113ACriminal record certificates(1)The Secretary of State must issue a criminal record certificate to any individual who—,"['0.158*""record"" + 0.105*""certificates"" + 0.105*""secretary"" + 0.105*""issue"" + 0.105*""criminal""']"
"(a)makes an application in the prescribed manner and form, and","['0.200*""form"" + 0.200*""manner"" + 0.200*""application"" + 0.200*""makes"" + 0.200*""prescribed""']"
(b)pays in the prescribed manner any prescribed fee.,"['0.273*""prescribed"" + 0.182*""fee"" + 0.182*""b"" + 0.182*""manner"" + 0.182*""pays""']"
(2)The application must—,"['1.000*""application""']"
"(a)be countersigned by a registered person, and","['0.333*""countersigned"" + 0.333*""registered"" + 0.333*""person""']"
(b)be accompanied by a statement by the registered person that the certificate is required for the purposes of an exempted question.,"['0.100*""certificate"" + 0.100*""purposes"" + 0.100*""statement"" + 0.100*""required"" + 0.100*""registered""']"
(3)A criminal record certificate is a certificate which—,"['0.429*""certificate"" + 0.286*""criminal"" + 0.286*""record""']"
"(a)gives the prescribed details of every relevant matter relating to the applicant which is recorded in central records, or","['0.091*""applicant"" + 0.091*""gives"" + 0.091*""relating"" + 0.091*""matter"" + 0.091*""relevant""']"
(b)states that there is no such matter.,"['0.333*""b"" + 0.333*""matter"" + 0.333*""states""']"
(4)The Secretary of State must send a copy of a criminal record certificate to the registered person who countersigned the application.,"['0.083*""send"" + 0.083*""secretary"" + 0.083*""record"" + 0.083*""must"" + 0.083*""person""']"
(5)The Secretary of State may treat an application under this section as an application under section 113B if—,"['0.214*""application"" + 0.214*""section"" + 0.143*""may"" + 0.143*""secretary"" + 0.143*""treat""']"
"(a)in his opinion the certificate is required for a purpose prescribed under subsection (2) of that section,","['0.143*""subsection"" + 0.143*""required"" + 0.143*""section"" + 0.143*""certificate"" + 0.143*""purpose""']"
"(b)the registered person provides him with the statement required by that subsection, and","['0.143*""required"" + 0.143*""b"" + 0.143*""provides"" + 0.143*""registered"" + 0.143*""subsection""']"
(c)the applicant consents and pays to the Secretary of State the amount (if any) by which the fee payable in relation to an application under that section exceeds the fee paid in relation to the application under this section.,"['0.094*""relation"" + 0.094*""application"" + 0.094*""fee"" + 0.094*""section"" + 0.063*""exceeds""']"
(6)In this section—,[]
“central records” means such records of convictions and cautions held for the use of police forces generally as may be prescribed;,"['0.120*""records"" + 0.080*""use"" + 0.080*""may"" + 0.080*""cautions"" + 0.080*""convictions""']"
“exempted question” means a question in relation to which section 4(2)(a) or (b) of the Rehabilitation of Offenders Act 1974 (effect of rehabilitation) has been excluded by an order of the Secretary of State under section 4(4) of that Act;,"['0.094*""act"" + 0.094*""section"" + 0.094*""question"" + 0.094*""rehabilitation"" + 0.063*""order""']"
“relevant matter” means—,"['0.500*""matter"" + 0.500*""relevant""']"
"(a)a conviction within the meaning of the Rehabilitation of Offenders Act 1974, including a spent conviction, and","['0.176*""conviction"" + 0.118*""within"" + 0.118*""spent"" + 0.118*""offenders"" + 0.118*""rehabilitation""']"
(b)a caution.,"['0.500*""b"" + 0.500*""caution""']"
113BEnhanced criminal record certificates(1)The Secretary of State must issue an enhanced criminal record certificate to any individual who—,"['0.136*""criminal"" + 0.136*""record"" + 0.091*""certificates"" + 0.091*""must"" + 0.091*""individual""']"
"(a)makes an application in the prescribed manner and form, and","['0.200*""application"" + 0.200*""form"" + 0.200*""makes"" + 0.200*""manner"" + 0.200*""prescribed""']"
(b)pays in the prescribed manner any prescribed fee.,"['0.273*""prescribed"" + 0.182*""manner"" + 0.182*""b"" + 0.182*""fee"" + 0.182*""pays""']"
(2)The application must—,"['1.000*""application""']"
"(a)be countersigned by a registered person, and","['0.333*""person"" + 0.333*""countersigned"" + 0.333*""registered""']"
(b)be accompanied by a statement by the registered person that the certificate is required for a prescribed purpose.,"['0.111*""b"" + 0.111*""accompanied"" + 0.111*""required"" + 0.111*""prescribed"" + 0.111*""registered""']"
(3)An enhanced criminal record certificate is a certificate which—,"['0.333*""certificate"" + 0.222*""criminal"" + 0.222*""enhanced"" + 0.222*""record""']"
"(a)gives the prescribed details of every relevant matter relating to the applicant which is recorded in central records and any information provided in accordance with subsection (4), or","['0.067*""accordance"" + 0.067*""relating"" + 0.067*""provided"" + 0.067*""information"" + 0.067*""prescribed""']"
(b)states that there is no such matter or information.,"['0.250*""b"" + 0.250*""matter"" + 0.250*""states"" + 0.250*""information""']"
"(4)Before issuing an enhanced criminal record certificate the Secretary of State must request the chief officer of every relevant police force to provide any information which, in the chief officer's opinion—","['0.083*""officer"" + 0.083*""chief"" + 0.056*""provide"" + 0.056*""must"" + 0.056*""enhanced""']"
"(a)might be relevant for the purpose described in the statement under subsection (2), and","['0.167*""described"" + 0.167*""might"" + 0.167*""purpose"" + 0.167*""relevant"" + 0.167*""statement""']"
(b)ought to be included in the certificate.,"['0.250*""certificate"" + 0.250*""included"" + 0.250*""ought"" + 0.250*""b""']"
"(5)The Secretary of State must also request the chief officer of every relevant police force to provide any information which, in the chief officer's opinion—","['0.107*""chief"" + 0.107*""officer"" + 0.071*""police"" + 0.071*""must"" + 0.071*""information""']"
"(a)might be relevant for the purpose described in the statement under subsection (2),","['0.167*""purpose"" + 0.167*""relevant"" + 0.167*""described"" + 0.167*""statement"" + 0.167*""might""']"
"(b)ought not to be included in the certificate, in the interests of the prevention or detection of crime, and","['0.125*""prevention"" + 0.125*""b"" + 0.125*""ought"" + 0.125*""included"" + 0.125*""crime""']"
"(c)can, without harming those interests, be disclosed to the registered person.","['0.143*""person"" + 0.143*""interests"" + 0.143*""c"" + 0.143*""without"" + 0.143*""disclosed""']"
(6)The Secretary of State must send to the registered person who countersigned the application—,"['0.143*""secretary"" + 0.143*""countersigned"" + 0.143*""send"" + 0.143*""must"" + 0.143*""state""']"
"(a)a copy of the enhanced criminal record certificate, and","['0.200*""copy"" + 0.200*""record"" + 0.200*""certificate"" + 0.200*""enhanced"" + 0.200*""criminal""']"
(b)any information provided in accordance with subsection (5).,"['0.200*""subsection"" + 0.200*""b"" + 0.200*""information"" + 0.200*""provided"" + 0.200*""accordance""']"
(7)The Secretary of State may treat an application under this section as an application under section 113A if in his opinion the certificate is not required for a purpose prescribed under subsection (2).,"['0.115*""section"" + 0.115*""application"" + 0.077*""required"" + 0.077*""subsection"" + 0.077*""prescribed""']"
"(8)If by virtue of subsection (7) the Secretary of State treats an application under this section as an application under section 113A, he must refund to the applicant the amount (if any) by which the fee paid in relation to the application under this section exceeds the fee payable in relation to an application under section 113A.","['0.125*""application"" + 0.125*""section"" + 0.075*""relation"" + 0.075*""fee"" + 0.050*""exceeds""']"
(9)In this section—,[]
"“central records”, “exempted question”, and “relevant matter” have the same meaning as in section 113A;","['0.125*""central"" + 0.125*""records"" + 0.125*""exempted"" + 0.125*""relevant"" + 0.125*""section""']"
"“relevant police force”, in relation to an application under this section, means a police force which is a relevant police force in relation to that application under regulations made by the Secretary of State.","['0.138*""police"" + 0.138*""force"" + 0.103*""application"" + 0.103*""relevant"" + 0.103*""relation""']"
(10)For the purposes of this section references to a police force include any of the following—,"['0.167*""section"" + 0.167*""police"" + 0.167*""force"" + 0.167*""purposes"" + 0.167*""references""']"
(a)the Royal Navy Regulating Branch;,"['0.250*""royal"" + 0.250*""branch"" + 0.250*""navy"" + 0.250*""regulating""']"
(b)the Royal Marines Police;,"['0.250*""marines"" + 0.250*""police"" + 0.250*""royal"" + 0.250*""b""']"
(c)the Royal Military Police;,"['0.250*""c"" + 0.250*""military"" + 0.250*""police"" + 0.250*""royal""']"
(d)the Royal Air Force Police;,"['0.250*""air"" + 0.250*""force"" + 0.250*""royal"" + 0.250*""police""']"
(e)the Ministry of Defence Police;,"['0.250*""defence"" + 0.250*""e"" + 0.250*""ministry"" + 0.250*""police""']"
(f)the National Criminal Intelligence Service;,"['0.200*""f"" + 0.200*""intelligence"" + 0.200*""national"" + 0.200*""criminal"" + 0.200*""service""']"
(g)the National Crime Squad;,"['0.250*""crime"" + 0.250*""national"" + 0.250*""squad"" + 0.250*""g""']"
(h)the British Transport Police;,"['0.250*""police"" + 0.250*""h"" + 0.250*""transport"" + 0.250*""british""']"
(i)the Civil Nuclear Constabulary;,"['0.333*""civil"" + 0.333*""constabulary"" + 0.333*""nuclear""']"
(j)the States of Jersey Police Force;,"['0.200*""police"" + 0.200*""force"" + 0.200*""j"" + 0.200*""states"" + 0.200*""jersey""']"
(k)the salaried police force of the Island of Guernsey;,"['0.167*""force"" + 0.167*""k"" + 0.167*""guernsey"" + 0.167*""island"" + 0.167*""salaried""']"
(l)the Isle of Man Constabulary;,"['0.250*""isle"" + 0.250*""constabulary"" + 0.250*""l"" + 0.250*""man""']"
"(m)a body with functions in any country or territory outside the British Islands which correspond to those of a police force in any part of the United Kingdom,","['0.077*""country"" + 0.077*""part"" + 0.077*""force"" + 0.077*""territory"" + 0.077*""islands""']"
and any reference to the chief officer of a police force includes the person responsible for the direction of a body mentioned in this subsection.,"['0.083*""police"" + 0.083*""body"" + 0.083*""chief"" + 0.083*""person"" + 0.083*""mentioned""']"
(11)For the purposes of this section each of the following must be treated as if it were a police force—,"['0.167*""section"" + 0.167*""police"" + 0.167*""following"" + 0.167*""must"" + 0.167*""purposes""']"
(a)the Commissioners for Her Majesty's Revenue and Customs (and for this purpose a reference to the chief officer of a police force must be taken to be a reference to any one of the Commissioners);,"['0.107*""reference"" + 0.107*""commissioners"" + 0.071*""taken"" + 0.071*""one"" + 0.071*""majesty""']"
(b)the Serious Organised Crime Agency (and for this purpose a reference to the chief officer of a police force must be taken to be a reference to the Director General of the Agency);,"['0.094*""reference"" + 0.094*""agency"" + 0.063*""purpose"" + 0.063*""chief"" + 0.063*""crime""']"
(c)such other department or body as is prescribed (and regulations may prescribe in relation to the department or body the person to whom a reference to the chief officer is to be taken to be).,"['0.107*""department"" + 0.107*""body"" + 0.071*""regulations"" + 0.071*""officer"" + 0.071*""person""']"
113CCriminal record certificates: suitability relating to children(1)If an application under section 113A or 113B is accompanied by a children's suitability statement the criminal record certificate or enhanced criminal record certificate (as the case may be) must also state—,"['0.105*""record"" + 0.079*""criminal"" + 0.079*""children"" + 0.079*""suitability"" + 0.079*""certificate""']"
(a)whether the applicant is included in a specified children's list;,"['0.167*""included"" + 0.167*""specified"" + 0.167*""applicant"" + 0.167*""whether"" + 0.167*""list""']"
"(b)if he is included in such a list, such details of his inclusion as may be prescribed;","['0.143*""may"" + 0.143*""list"" + 0.143*""inclusion"" + 0.143*""b"" + 0.143*""details""']"
(c)whether he is subject to a specified children's direction;,"['0.167*""specified"" + 0.167*""c"" + 0.167*""children"" + 0.167*""direction"" + 0.167*""whether""']"
"(d)if he is subject to such a direction, the grounds on which it was given and such details as may be prescribed of the circumstances in which it was given.","['0.176*""given"" + 0.118*""prescribed"" + 0.118*""grounds"" + 0.118*""may"" + 0.118*""subject""']"
(2)A children's suitability statement is a statement by the registered person that the certificate is required for the purpose of considering—,"['0.176*""statement"" + 0.118*""purpose"" + 0.118*""suitability"" + 0.118*""children"" + 0.118*""person""']"
"(a)the applicant's suitability to be employed, supplied to work, found work or given work in a position (whether paid or unpaid) within subsection (5),","['0.143*""work"" + 0.071*""unpaid"" + 0.071*""whether"" + 0.071*""applicant"" + 0.071*""paid""']"
"(b)the applicant's suitability to be a foster parent or to adopt a child,","['0.143*""applicant"" + 0.143*""adopt"" + 0.143*""b"" + 0.143*""child"" + 0.143*""foster""']"
"(c)the applicant's suitability to be a child's special guardian for the purposes of sections 14A and 14C of the Children Act 1989,","['0.100*""sections"" + 0.100*""guardian"" + 0.100*""children"" + 0.100*""purposes"" + 0.100*""suitability""']"
"(d)the applicant's suitability to have a child placed with him by virtue of section 70 of the Children (Scotland) Act 1995 or by virtue of section 5(2), (3) and (4) of the Social Work (Scotland) Act 1968, or","['0.115*""act"" + 0.115*""section"" + 0.115*""virtue"" + 0.115*""scotland"" + 0.077*""social""']"
(e)the suitability of a person living in the same household as the applicant to be a person mentioned in paragraph (b) or (c) or to have a child placed with him as mentioned in paragraph (d).,"['0.111*""person"" + 0.111*""paragraph"" + 0.111*""mentioned"" + 0.074*""suitability"" + 0.074*""applicant""']"
(3)Each of the following is a specified children's list—,"['0.333*""following"" + 0.333*""specified"" + 0.333*""children""']"
(a)the list kept under section 1 of the Protection of Children Act 1999;,"['0.167*""act"" + 0.167*""kept"" + 0.167*""section"" + 0.167*""protection"" + 0.167*""children""']"
(b)the list kept under section 1(1) of the Protection of Children (Scotland) Act 2003;,"['0.125*""protection"" + 0.125*""section"" + 0.125*""children"" + 0.125*""b"" + 0.125*""list""']"
(c)the list kept under Article 3 of the Protection of Children and Vulnerable Adults (Northern Ireland) Order 2003;,"['0.091*""article"" + 0.091*""vulnerable"" + 0.091*""northern"" + 0.091*""list"" + 0.091*""protection""']"
(d)any list kept for the purposes of regulations under Article 70(2)(e) or 88A(2)(b) of the Education and Libraries (Northern Ireland) Order 1986;,"['0.083*""article"" + 0.083*""northern"" + 0.083*""libraries"" + 0.083*""purposes"" + 0.083*""list""']"
(e)any such other list as the Secretary of State specifies by order if he thinks that the list corresponds to a list specified in paragraphs (a) to (c) and is kept in pursuance of a country or territory outside the United Kingdom.,"['0.105*""list"" + 0.053*""order"" + 0.053*""e"" + 0.053*""kingdom"" + 0.053*""paragraphs""']"
(4)Each of the following is a specified children's direction—,"['0.333*""children"" + 0.333*""following"" + 0.333*""specified""']"
(a)a direction under section 142 of the Education Act 2002;,"['0.250*""education"" + 0.250*""section"" + 0.250*""act"" + 0.250*""direction""']"
(b)anything which the Secretary of State specifies by order which he thinks corresponds to such a direction and which is done for the purposes of the law of Scotland or of Northern Ireland or of a country or territory outside the United Kingdom.,"['0.050*""northern"" + 0.050*""direction"" + 0.050*""territory"" + 0.050*""specifies"" + 0.050*""outside""']"
(5)A position falls within this subsection if it is any of the following—,"['0.250*""subsection"" + 0.250*""within"" + 0.250*""position"" + 0.250*""falls""']"
(a)a child care position within the meaning of the Protection of Children Act 1999;,"['0.125*""meaning"" + 0.125*""children"" + 0.125*""protection"" + 0.125*""act"" + 0.125*""position""']"
(b)a child care position within the meaning of the Protection of Children (Scotland) Act 2003;,"['0.100*""position"" + 0.100*""within"" + 0.100*""care"" + 0.100*""children"" + 0.100*""child""']"
(c)a child care position within the meaning of Chapter 1 of Part 2 of the Protection of Children and Vulnerable Adults (Northern Ireland) Order 2003;,"['0.067*""child"" + 0.067*""part"" + 0.067*""position"" + 0.067*""meaning"" + 0.067*""chapter""']"
"(d)a position, employment or further employment in which may be prohibited or restricted by regulations under Article 70(2)(e) or 88A(2)(b) of the Education and Libraries (Northern Ireland) Order 1986;","['0.103*""employment"" + 0.069*""restricted"" + 0.069*""position"" + 0.069*""northern"" + 0.069*""article""']"
(e)a position which involves work to which section 142 of the Education Act 2002 applies;,"['0.125*""work"" + 0.125*""e"" + 0.125*""applies"" + 0.125*""involves"" + 0.125*""section""']"
(f)a position of such other description as may be prescribed.,"['0.200*""may"" + 0.200*""f"" + 0.200*""position"" + 0.200*""prescribed"" + 0.200*""description""']"
(6)An order under subsection (4)(b) may make such modifications of subsection (1)(d) as the Secretary of State thinks necessary or expedient in consequence of the order.,"['0.115*""subsection"" + 0.115*""order"" + 0.077*""consequence"" + 0.077*""state"" + 0.077*""b""']"
113DCriminal record certificates: suitability relating to adults(1)If an application under section 113A or 113B is accompanied by an adults' suitability statement the criminal record certificate or enhanced criminal record certificate (as the case may be) must also state—,"['0.105*""record"" + 0.079*""adults"" + 0.079*""certificate"" + 0.079*""criminal"" + 0.079*""suitability""']"
(a)whether the applicant is included in a specified adults' list;,"['0.167*""whether"" + 0.167*""list"" + 0.167*""specified"" + 0.167*""adults"" + 0.167*""included""']"
"(b)if he is included in such a list, such details of his inclusion as may be prescribed.","['0.143*""prescribed"" + 0.143*""details"" + 0.143*""included"" + 0.143*""inclusion"" + 0.143*""list""']"
"(2)An adults' suitability statement is a statement by the registered person that the certificate is required for the purpose of considering the applicant's suitability to be employed, supplied to work, found work or given work in a position (whether paid or unpaid) falling within subsection (4).","['0.083*""work"" + 0.062*""suitability"" + 0.062*""statement"" + 0.042*""applicant"" + 0.042*""considering""']"
(3)Each of the following is a specified adults' list—,"['0.333*""adults"" + 0.333*""specified"" + 0.333*""following""']"
(a)the list kept under section 81 of the Care Standards Act 2000;,"['0.167*""care"" + 0.167*""standards"" + 0.167*""list"" + 0.167*""act"" + 0.167*""section""']"
(b)the list kept under Article 35 of the Protection of Children and Vulnerable Adults (Northern Ireland) Order 2003;,"['0.091*""kept"" + 0.091*""ireland"" + 0.091*""northern"" + 0.091*""protection"" + 0.091*""order""']"
(c)any such other list as the Secretary of State specifies by order if he thinks that the list corresponds to a list specified in paragraph (a) or (b) and is kept in pursuance of the law of Scotland or of a country or territory outside the United Kingdom.,"['0.095*""list"" + 0.048*""pursuance"" + 0.048*""corresponds"" + 0.048*""country"" + 0.048*""order""']"
(4)A position falls within this subsection if it is any of the following—,"['0.250*""falls"" + 0.250*""subsection"" + 0.250*""within"" + 0.250*""position""']"
(a)a care position within the meaning of Part 7 of the Care Standards Act 2000;,"['0.200*""care"" + 0.133*""part"" + 0.133*""position"" + 0.133*""act"" + 0.133*""within""']"
(b)a care position within the meaning of Part 3 of the Protection of Children and Vulnerable Adults (Northern Ireland) Order 2003;,"['0.077*""part"" + 0.077*""protection"" + 0.077*""meaning"" + 0.077*""children"" + 0.077*""northern""']"
(c)a position concerned with providing a care service (as defined by section 2(1) of the Regulation of Care (Scotland) Act 2001);,"['0.130*""care"" + 0.087*""position"" + 0.087*""scotland"" + 0.087*""c"" + 0.087*""act""']"
(d)a position of such other description as may be prescribed.,"['0.250*""description"" + 0.250*""may"" + 0.250*""position"" + 0.250*""prescribed""']"
113ECriminal record certificates: specified children's and adults' lists: urgent cases(1)Subsection (2) applies to an application under section 113A or 113B if—,"['0.083*""record"" + 0.083*""application"" + 0.083*""urgent"" + 0.083*""lists"" + 0.083*""section""']"
"(a)it is accompanied by a children's suitability statement,","['0.250*""accompanied"" + 0.250*""children"" + 0.250*""suitability"" + 0.250*""statement""']"
"(b)the registered person requests an urgent preliminary response, and","['0.143*""registered"" + 0.143*""requests"" + 0.143*""b"" + 0.143*""preliminary"" + 0.143*""urgent""']"
(c)the applicant pays in the prescribed manner such additional fee as is prescribed in respect of the application.,"['0.158*""prescribed"" + 0.105*""manner"" + 0.105*""applicant"" + 0.105*""fee"" + 0.105*""c""']"
(2)The Secretary of State must notify the registered person—,"['0.200*""must"" + 0.200*""notify"" + 0.200*""registered"" + 0.200*""secretary"" + 0.200*""state""']"
"(a)if the applicant is not included in a specified children's list, of that fact;","['0.167*""fact"" + 0.167*""included"" + 0.167*""list"" + 0.167*""applicant"" + 0.167*""children""']"
"(b)if the applicant is included in such a list, of the details prescribed for the purposes of section 113C(1)(b) above;","['0.176*""b"" + 0.118*""details"" + 0.118*""included"" + 0.118*""prescribed"" + 0.118*""applicant""']"
"(c)if the applicant is not subject to a specified children's direction, of that fact;","['0.143*""specified"" + 0.143*""applicant"" + 0.143*""children"" + 0.143*""direction"" + 0.143*""fact""']"
"(d)if the applicant is subject to such a direction, of the grounds on which the direction was given and the details prescribed for the purposes of section 113C(1)(d) above.","['0.158*""direction"" + 0.105*""purposes"" + 0.105*""grounds"" + 0.105*""given"" + 0.105*""section""']"
(3)Subsection (4) applies to an application under section 113A or 113B if—,"['0.250*""application"" + 0.250*""section"" + 0.250*""subsection"" + 0.250*""applies""']"
"(a)it is accompanied by an adults' suitability statement,","['0.250*""accompanied"" + 0.250*""adults"" + 0.250*""statement"" + 0.250*""suitability""']"
"(b)the registered person requests an urgent preliminary response, and","['0.143*""registered"" + 0.143*""requests"" + 0.143*""response"" + 0.143*""urgent"" + 0.143*""person""']"
(c)the applicant pays in the prescribed manner such additional fee as is prescribed in respect of the application.,"['0.158*""prescribed"" + 0.105*""application"" + 0.105*""pays"" + 0.105*""additional"" + 0.105*""applicant""']"
(4)The Secretary of State must notify the registered person either—,"['0.167*""must"" + 0.167*""registered"" + 0.167*""notify"" + 0.167*""person"" + 0.167*""state""']"
"(a)that the applicant is not included in a specified adults' list, or","['0.200*""adults"" + 0.200*""applicant"" + 0.200*""included"" + 0.200*""specified"" + 0.200*""list""']"
(b)that a criminal record certificate or enhanced criminal record certificate will be issued in due course.,"['0.158*""criminal"" + 0.158*""certificate"" + 0.158*""record"" + 0.105*""course"" + 0.105*""enhanced""']"
(5)In this section—,[]
“criminal record certificate” has the same meaning as in section 113A;,"['0.200*""criminal"" + 0.200*""meaning"" + 0.200*""record"" + 0.200*""section"" + 0.200*""certificate""']"
“enhanced criminal record certificate” has the same meaning as in section 113B;,"['0.167*""record"" + 0.167*""certificate"" + 0.167*""criminal"" + 0.167*""enhanced"" + 0.167*""meaning""']"
"“children's suitability statement” “, specified children's direction” and “specified children's list” have the same meaning as in section 113C;","['0.211*""children"" + 0.158*""specified"" + 0.105*""statement"" + 0.105*""meaning"" + 0.105*""list""']"
“adults' suitability statement” and “specified adults' list” have the same meaning as in section 113D.,"['0.200*""adults"" + 0.133*""section"" + 0.133*""statement"" + 0.133*""specified"" + 0.133*""meaning""']"
"113FCriminal record certificates: supplementary(1)References in sections 113C(2) and 113D(2) to considering the applicant's suitability to be employed, supplied to work, found work or given work in a position falling within section 113C(5) or 113D(4) include references to considering—","['0.103*""work"" + 0.077*""references"" + 0.051*""sections"" + 0.051*""certificates"" + 0.051*""given""']"
"(a)for the purposes of Part 10A of the Children Act 1989 (child minding and day care in England and Wales), the applicant's suitability to look after or be in regular contact with children under the age of eight;","['0.086*""children"" + 0.057*""eight"" + 0.057*""contact"" + 0.057*""wales"" + 0.057*""part""']"
"(b)for the purposes of that Part of that Act, in the case of an applicant for or holder of a certificate under section 79W of that Act, or a person prescribed under subsection (4) of that section, his suitability to look after children within the meaning of that section;","['0.108*""section"" + 0.081*""act"" + 0.054*""suitability"" + 0.054*""b"" + 0.054*""purposes""']"
(c)the applicant's suitability to be registered for child minding or providing day care under section 71 of the Children Act 1989 or Article 118 of the Children (Northern Ireland) Order 1995 (child minding and day care);,"['0.081*""day"" + 0.081*""care"" + 0.081*""child"" + 0.081*""children"" + 0.081*""minding""']"
"(d)for the purposes of section 3 of the Teaching and Higher Education Act 1998 (registration of teachers with the General Teaching Council for England or the General Teaching Council for Wales) or of section 6 of the Teaching Council (Scotland) Act 1965 (registration of teachers with the General Teaching Council for Scotland), the applicant's suitability to be a teacher;","['0.130*""teaching"" + 0.109*""council"" + 0.087*""general"" + 0.065*""section"" + 0.065*""registration""']"
(e)the applicant's suitability to be registered under Part 2 of the Care Standards Act 2000 (establishments and agencies);,"['0.100*""part"" + 0.100*""suitability"" + 0.100*""establishments"" + 0.100*""care"" + 0.100*""agencies""']"
(f)the applicant's suitability to be registered under Part 4 of that Act (social care workers);,"['0.111*""workers"" + 0.111*""suitability"" + 0.111*""applicant"" + 0.111*""act"" + 0.111*""part""']"
(g)the applicant's suitability to be registered under Part 1 of the Regulation of Care (Scotland) Act 2001 (applications by persons seeking to provide a care service);,"['0.103*""care"" + 0.069*""part"" + 0.069*""act"" + 0.069*""service"" + 0.069*""applicant""']"
(h)the applicant's suitability to be registered under Part 3 of that Act (social workers and other social service workers);,"['0.150*""workers"" + 0.150*""social"" + 0.100*""part"" + 0.100*""registered"" + 0.100*""h""']"
"(i)the applicant's application to have a care service, consisting of the provision of child minding or the day care of children, registered under Part 1 of that Act (care services);","['0.133*""care"" + 0.067*""consisting"" + 0.067*""minding"" + 0.067*""applicant"" + 0.067*""act""']"
(j)the applicant's suitability to be registered under Part 1 of the Health and Personal Social Services Act (Northern Ireland) 2001 (social care workers);,"['0.103*""social"" + 0.069*""act"" + 0.069*""care"" + 0.069*""suitability"" + 0.069*""northern""']"
"(k)the applicant's suitability to be registered under Part 3 of the Health and Personal Social Services (Quality, Improvement and Regulation) (Northern Ireland) Order 2003 (regulation of establishments and agencies).","['0.086*""regulation"" + 0.057*""order"" + 0.057*""services"" + 0.057*""health"" + 0.057*""northern""']"
"(2)The power to make an order under section 113C or 113D is exercisable by statutory instrument, but no such order may be made unless a draft of the order has been laid before and approved by a resolution of each House of Parliament.","['0.118*""order"" + 0.059*""approved"" + 0.059*""instrument"" + 0.059*""exercisable"" + 0.059*""house""']"
"(3)If the power mentioned in subsection (2) is exercised by the Scottish Ministers, the reference in that subsection to each House of Parliament must be construed as a reference to the Scottish Parliament.”","['0.115*""parliament"" + 0.115*""subsection"" + 0.115*""scottish"" + 0.115*""reference"" + 0.077*""mentioned""']"
(3)Schedule 14 (which makes consequential amendments to Part 5 of the Police Act 1997 (c. 50)) has effect.,"['0.125*""police"" + 0.125*""part"" + 0.125*""effect"" + 0.125*""act"" + 0.125*""consequential""']"
"(4)If section 115(1) of the Adoption and Children Act 2002 (c. 38) comes into force before the preceding provisions of this section, the Secretary of State may by order apply Part 5 of the Police Act 1997 subject to such modifications as he thinks necessary or expedient for the purpose of enabling a certificate or statement to be issued under section 113 or 115 of that Act of 1997 in connection with consideration by a court of whether to make a special guardianship order under section 14A of the Children Act 1989 (c. 41).","['0.069*""section"" + 0.069*""act"" + 0.042*""children"" + 0.042*""order"" + 0.028*""state""']"
